id_cliente,idade,genero,pais,nivel_educacao,score_credito,tipo_conta,saldo_conta,saldo_normalizado,salario_anual,num_produtos,num_transacoes,tempo_cliente,cartao_credito,membro_ativo,ruido_1,ruido_2,ruido_3,churn
729,35,Masculino,Brasil,Doutorado,640.0,Poupança,43712.63,-0.21465226019100792,31599.12,1,21.0,9.3,1,0,0.49558614250970723,84,C,0
730,32,Feminino,Argentina,Pós-Graduação,639.0,Corrente,24249.15,-0.3728516639851319,23261.34,3,23.0,3.3,1,0,-0.8853275610043386,48,A,0
731,44,Feminino,Brasil,Graduação,728.0,Poupança,35459.68,-0.2817323388584772,36812.51,3,26.0,2.0,1,1,0.08983412212845515,96,B,1
732,30,Masculino,Brasil,Pós-Graduação,704.0,Premium,31929.39,-0.3104265792111972,34270.01,2,27.0,7.8,0,1,-0.8083888372292681,72,B,0
733,46,Masculino,Brasil,Graduação,687.0,Corrente,157053.14,0.706580793082197,11771.75,1,31.0,3.0,1,1,-0.5997542381588126,13,B,0
734,21,Masculino,Brasil,Graduação,376.0,Premium,9976.47,-0.4888601818115596,74617.71,1,31.0,1.0,1,1,0.2972916277054057,43,A,0
735,54,Masculino,Brasil,Graduação,676.0,Corrente,14544.63,-0.45173012138885177,185756.72,1,26.0,9.7,1,1,0.23471773284215555,9,B,0
736,47,Masculino,Brasil,Ensino Médio,500.0,Corrente,125940.33,0.45369549238777535,70526.4,2,35.0,10.7,1,1,-0.4170221825783604,40,A,0
737,45,Feminino,Brasil,Ensino Médio,708.0,Poupança,17771.62,-0.4255011071504114,43401.34,2,25.0,3.1,0,1,-0.2694106183326679,46,B,0
738,53,Feminino,Colombia,Ensino Médio,782.0,Poupança,107005.95,0.299796619873128,47436.73,3,27.0,0.4,0,1,-1.453606445109524,58,B,0
739,61,Feminino,Brasil,Ensino Médio,566.0,Corrente,279099.37,1.6985740451275937,38078.63,3,22.0,2.5,0,0,1.4027643105807002,97,A,0
740,54,Feminino,Brasil,Pós-Graduação,626.0,Poupança,22423.08,-0.3876939833075931,51741.99,1,28.0,8.1,1,0,0.6874563978780281,56,B,0
741,19,Feminino,Brasil,Pós-Graduação,596.0,Premium,82259.55,0.09865757762318553,47944.3,2,30.0,11.6,1,1,0.6514480508711067,12,C,0
742,26,Feminino,Brasil,Graduação,761.0,Corrente,9095.81,-0.4960181970763187,2571573.5870796186,1,36.0,1.1,1,0,-1.5950322169562152,25,A,0
743,34,Feminino,Brasil,Pós-Graduação,658.0,Premium,89830.51,0.1601944332188529,134555.63,1,18.0,0.3,0,1,-0.5954899924892867,89,B,0
744,42,Masculino,Brasil,Ensino Médio,805.0,Poupança,46134.15,-0.194970115976533,20084.58,1,25.0,10.5,0,0,-0.33454602892362273,16,C,0
745,48,Masculino,Argentina,Pós-Graduação,687.0,Premium,,-0.04923184903721652,,1,15.0,2.5,1,1,-1.9310614920340123,51,C,0
746,33,Feminino,Brasil,Graduação,671.0,Corrente,16735.94,-0.43391912687358,46132.89,3,26.0,3.9,1,1,0.8899500960760867,80,A,0
747,44,Feminino,Brasil,,,Poupança,,-0.5297331918736533,,1,,17.2,0,1,1.4538844885481361,99,B,0
748,32,Masculino,Brasil,Ensino Médio,723.0,Corrente,66429.9,-0.03000601143024466,60145.31,2,24.0,0.3,0,0,2.061934956003614,87,A,0
749,34,Masculino,Chile,Graduação,493.0,Premium,3053.11,-0.5451333366765728,39500.03,2,23.0,5.2,1,1,-1.0458838275177365,72,C,1
750,25,Masculino,Argentina,Ensino Médio,657.0,Poupança,24814.4,-0.3682573050629542,42250.68,2,23.0,0.4,0,0,0.11732349683427376,53,C,0
751,30,Feminino,Brasil,Graduação,643.0,Corrente,112354.94,0.3432732760980545,50208.72,1,25.0,2.4,1,0,1.3228182691504213,52,A,0
752,25,Masculino,Brasil,Ensino Médio,715.0,Corrente,45719.37,-0.19834145289602154,24694.25,3,14.0,8.1,1,0,-0.25361847894695383,67,A,0
753,30,Feminino,Colombia,Ensino Médio,633.0,Poupança,376250.78,2.488221895345464,30942.26,2,30.0,2.8,1,1,-0.5669879138426778,24,B,0
754,54,Feminino,Brasil,Graduação,556.0,Poupança,124259.95,0.4400373431694664,16798.31,1,31.0,29.4,1,0,-1.8660176735444909,86,C,0
755,30,Feminino,Brasil,Doutorado,650.0,Corrente,16569.55,-0.4352715468312291,28175.66,1,31.0,4.1,1,1,1.1326224577717492,14,A,0
756,73,Masculino,Brasil,,,Corrente,,-0.26494132859998404,,2,,1.9,0,1,-0.019260756073364933,22,C,0
757,47,Masculino,Brasil,Ensino Médio,476.0,Poupança,34308.73,-0.291087274553268,58694.72,3,15.0,1.2,1,1,-0.7293418589630624,98,A,0
758,44,Masculino,Colombia,Graduação,715.0,Corrente,5439.2,-0.5257391679359816,14949.04,2,18.0,2.2,1,1,0.28385728982886005,31,B,0
759,31,Masculino,Colombia,Pós-Graduação,702.0,Corrente,11748.98,-0.47445319882500625,45146.72,3,25.0,2.3,1,1,0.15300537317866494,85,C,0
760,50,Masculino,Argentina,,692.0,Premium,,-0.41934592603659127,,2,30.0,0.4,1,1,0.1682591023545915,58,B,0
761,35,Feminino,Brasil,Pós-Graduação,767.0,Corrente,3154.34,-0.5443105379968877,44455.89,1,27.0,2.3,0,1,-0.21709806232667525,69,B,0
762,43,Masculino,Brasil,Graduação,590.0,Corrente,38445.32,-0.2574650203756628,33514.28,1,25.0,3.1,0,0,1.6223581587633655,19,C,0
763,72,Feminino,Brasil,Ensino Médio,521.0,Corrente,26933.17,-0.35103591655602345,38280.78,1,31.0,6.4,1,0,-0.13365973326242211,53,A,0
764,40,Feminino,Colombia,Graduação,643.0,Premium,4878.18,-0.5302991453663579,35438.07,2,31.0,5.3,1,0,1.6193220763233047,85,B,0
765,55,Masculino,Argentina,Graduação,618.0,Corrente,58986.0,-0.09051012178990692,33455.17,2,18.0,6.2,1,0,0.5641169264001977,2,B,0
766,33,Feminino,Brasil,Graduação,574.0,Poupança,85737.65,0.12692761701677505,54409.5,1,27.0,0.0,1,1,0.3511701427617313,53,C,1
767,41,Feminino,Brasil,Graduação,642.0,Premium,47688.3,-0.1823379657440649,195753.78,2,28.0,1.2,1,1,-0.11327475327815528,67,C,0
768,63,Masculino,Brasil,Ensino Médio,594.0,Corrente,24615.17,-0.3698766489427693,31375.42,1,22.0,5.4,1,1,0.9739566935459205,47,C,0
769,34,Masculino,Colombia,Pós-Graduação,484.0,Poupança,73845.52,0.03026823874309453,40502.32,1,29.0,3.3,0,0,0.11299176757799528,53,B,0
770,63,Masculino,Brasil,Graduação,610.0,Corrente,82146.9,0.0977419570436484,47523.58,1,31.0,0.0,1,1,-0.9321312151135317,57,A,0
771,50,Masculino,Brasil,Graduação,547.0,Poupança,52516.58,-0.14309364677586944,32454.27,1,26.0,8.2,1,1,-0.9654921909980355,94,A,0
772,35,Feminino,Brasil,,670.0,Corrente,,-0.4602186922583176,,1,31.0,7.4,0,0,0.42248462193427205,98,C,0
773,49,Masculino,Brasil,Graduação,590.0,Poupança,50610.83,-0.15858360611410965,11819.06,1,20.0,4.0,1,1,-0.9073788851664958,25,B,0
774,53,Feminino,Chile,Ensino Médio,750.0,Corrente,152447.69,0.6691476390828274,35645.01,1,24.0,0.3,1,1,-0.06223105697249944,35,B,1
775,49,Masculino,Colombia,Pós-Graduação,794.0,Corrente,17748.3,-0.42569065239599324,80096.56,1,33.0,7.3,1,0,1.0571845385510912,29,B,0
776,23,Masculino,Colombia,Pós-Graduação,711.0,Premium,450236.02,3.0895748321052405,41090.96,2,27.0,4.4,1,1,0.3039701778943337,76,C,0
777,33,Feminino,Argentina,Ensino Médio,510.0,Corrente,19326.7,-0.4128613978665543,29956.35,1,22.0,7.6,1,0,-0.7221348703287477,87,B,0
778,39,Feminino,Brasil,Doutorado,785.0,Poupança,37755.57,-0.2630713168224954,63860.36,4,22.0,7.0,1,0,1.4099875116161396,92,B,0
779,41,Masculino,Brasil,Graduação,791.0,Corrente,16204.06,-0.4382422540271013,84440.8,1,19.0,8.1,0,1,0.5478752369947015,17,A,0
780,49,Masculino,Brasil,Graduação,651.0,Corrente,47473.41,-0.18408459429565585,55624.62,1,20.0,3.6,1,1,1.0177929872040894,80,C,0
781,44,Feminino,Argentina,Ensino Médio,769.0,Poupança,4488.77,-0.5334642746151597,30311.06,1,23.0,0.8,1,1,-2.2675583432093025,49,C,0
782,25,Feminino,Brasil,Graduação,600.0,Corrente,18859.08,-0.41666221895313327,64454.96,1,26.0,5.6,1,0,0.3308528782627462,56,C,0
783,46,Masculino,Argentina,Ensino Médio,482.0,Premium,9793.31,-0.4903489085345779,,3,22.0,4.8,1,1,0.8421578363798933,73,B,0
784,49,Masculino,Brasil,Graduação,581.0,Corrente,42719.3,-0.22272605859554895,76658.22,1,25.0,6.8,1,0,1.7002886422979921,3,B,0
785,48,Masculino,Brasil,Graduação,805.0,Corrente,119771.0,0.40355110259678195,119366.67,3,32.0,0.9,0,1,-1.4638185841510416,22,A,0
786,54,Masculino,Chile,Pós-Graduação,515.0,Poupança,78842.5,0.07088375337722787,,3,19.0,1.1,0,0,1.2061145891945328,95,C,0
787,52,Feminino,Chile,Ensino Médio,649.0,Corrente,2109.08,-0.552806424077375,52398.88,2,27.0,11.1,1,1,1.6443802857012446,14,B,0
788,47,Feminino,Brasil,,,Corrente,,2.852270849606706,,2,,6.9,1,1,-2.0172889772789793,3,A,0
789,41,Feminino,Brasil,Graduação,603.0,Poupança,51758.08,-0.14925874406462988,212155.16,2,21.0,11.9,1,1,0.47859110986974274,38,B,0
790,22,Masculino,Colombia,Graduação,610.0,Corrente,14302.66,-0.4536968565120704,37016.73,1,29.0,7.1,1,0,0.6176208143407019,87,B,0
791,47,Feminino,Argentina,Pós-Graduação,656.0,Corrente,43851.03,-0.21352734329613057,76712.81,2,35.0,4.5,1,1,-0.3270076626519062,21,C,0
792,44,Masculino,Brasil,Graduação,599.0,Poupança,44865.65,-0.20528049951086738,47992.97,1,24.0,5.3,1,1,-0.49009446006628976,51,C,0
793,45,Feminino,Brasil,,,Poupança,,-0.4373483352402616,,1,,11.0,0,1,0.6678539132878224,24,B,0
794,26,Masculino,Brasil,Graduação,669.0,Corrente,46050.78,-0.19564774835750068,28191.29,2,32.0,4.3,1,1,-0.614981753410632,96,B,0
795,29,Masculino,Brasil,Graduação,746.0,Poupança,17518.86,-0.42755554352576675,126932.09,2,22.0,5.0,0,0,-0.21724932841809785,45,B,0
796,54,Feminino,Chile,Graduação,728.0,Poupança,22354.11,-0.3882545723122151,86991.25,3,12.0,0.9,0,0,0.8124349008239216,69,B,1
797,41,Masculino,Brasil,Graduação,577.0,Poupança,15938.06,-0.44040430528459673,157337.81,1,32.0,3.2,1,0,1.7540430503268643,97,B,0
798,50,Feminino,Brasil,Pós-Graduação,537.0,Corrente,6508.05,-0.5170515420466057,50679.26,3,27.0,6.3,1,1,0.5379842725420181,44,C,0
799,42,Feminino,Brasil,Graduação,624.0,Premium,43260.87,-0.21832417100336174,58264.7,1,31.0,1.6,1,1,0.13348449541451154,47,C,0
800,42,Masculino,Brasil,Ensino Médio,791.0,Corrente,73303.18,0.02586009258147765,41759.62,1,32.0,1.1,0,0,-0.5163974846607704,57,B,1
801,53,Feminino,Brasil,Graduação,708.0,Poupança,67363.62,-0.022416723835700942,41264.2,1,34.0,1.9,0,1,-1.0106000406510562,19,B,0
802,35,Masculino,Brasil,Ensino Médio,713.0,Premium,97140.17,0.21960743921458223,26235.48,1,21.0,1.4,0,0,1.1095782415009494,34,C,0
803,43,Masculino,Brasil,Graduação,730.0,Poupança,,-0.13432945501113416,,1,25.0,1.2,1,0,-0.1534498511268846,3,B,0
804,36,Feminino,Brasil,Graduação,687.0,Premium,19162.86,-0.4141930913929755,30529.6,2,26.0,2.8,1,0,1.1507032746667285,39,C,0
805,36,Feminino,Brasil,Graduação,660.0,Corrente,99468.53,0.23853237780819891,63904.52,3,27.0,11.9,1,1,-0.3295518779954617,92,C,1
806,38,Masculino,Brasil,Pós-Graduação,709.0,Corrente,7122.25,-0.5120593169249753,54285.16,1,28.0,3.5,1,1,-0.6492886613610113,75,C,0
807,44,Feminino,Argentina,Ensino Médio,600.0,Premium,12322.65,-0.4697904020397152,58256.4,2,25.0,1.0,1,0,0.420798888827516,60,C,0
808,36,Masculino,Brasil,Pós-Graduação,522.0,Corrente,11418.16,-0.4771421078363018,,3,38.0,0.4,1,1,-0.07653593926840017,10,A,0
809,57,Feminino,Brasil,Graduação,715.0,Poupança,132729.34,0.5088766488075084,47923.88,2,28.0,6.0,0,0,-1.2055286046107376,40,B,0
810,31,Feminino,Brasil,Graduação,761.0,Corrente,112571.77,0.34503567299340315,77190.85,2,33.0,2.4,0,0,1.817368329781848,2,B,1
811,39,Masculino,Colombia,Graduação,549.0,Poupança,65170.77,-0.040240235489831896,167863.37,1,24.0,8.6,1,0,-0.6269837737716375,45,B,0
812,36,Feminino,Colombia,Pós-Graduação,723.0,Poupança,131441.33,0.4984076877542501,107362.93,3,19.0,5.4,1,0,0.9275915211742136,27,C,0
813,59,Masculino,Brasil,Graduação,801.0,Corrente,12643.02,-0.4671864307563926,97919.58,2,31.0,8.0,1,1,0.8418566293964815,53,C,0
814,44,Masculino,Argentina,Pós-Graduação,649.0,Corrente,55177.7,-0.12146403082719948,40781.63,1,21.0,1.6,1,1,-1.2594627649143568,9,C,0
815,54,Feminino,Brasil,Pós-Graduação,576.0,Poupança,31250.5,-0.3159446054450358,56262.63,1,24.0,5.9,0,0,-1.0023876446164846,1,B,1
816,24,Masculino,Brasil,Pós-Graduação,661.0,Corrente,100333.86,0.2455657906452234,22226.36,3,27.0,1.5,1,0,-0.30150933970012783,33,C,1
817,45,Masculino,Brasil,Ensino Médio,600.0,Poupança,31625.88,-0.31289351220804845,66128.07,1,34.0,14.0,1,0,-0.8656465445783166,38,A,0
818,52,Feminino,Brasil,Pós-Graduação,594.0,Poupança,22881.15,-0.38397078473796553,57796.07,4,26.0,5.1,1,0,1.7264563718786883,57,B,0
819,42,Masculino,Brasil,Pós-Graduação,688.0,Corrente,69500.57,-0.005047568066133771,49713.46,1,34.0,2.0,1,1,-0.20017563679851152,33,A,0
820,54,Masculino,Argentina,Graduação,505.0,Poupança,103922.74,0.27473625123544965,90791.13,2,23.0,1.6,0,0,0.8897490428140682,48,A,0
821,35,Feminino,Argentina,Pós-Graduação,520.0,Corrente,16284.77,-0.43758624215870856,23749.94,1,24.0,1.1,0,1,0.5136373890002042,3,B,1
822,58,Feminino,Brasil,Doutorado,651.0,Corrente,33749.11,-0.29563587276649955,130733.7,2,27.0,5.9,0,0,0.26402244899635335,32,A,0
823,69,Feminino,Brasil,Graduação,647.0,Corrente,10197.23,-0.4870658418280834,84209.15,3,26.0,1.2,0,0,0.040321210739587866,77,A,1
824,37,Masculino,Brasil,Ensino Médio,680.0,Poupança,1812.25,-0.5552190619524215,46986.69,1,19.0,4.5,0,1,1.237130707788697,21,C,0
825,36,Feminino,Brasil,,,Premium,,-0.1945038119139672,,2,,1.5,1,0,-0.8250929733350166,68,A,0
826,59,Feminino,Colombia,Ensino Médio,659.0,Corrente,75409.34,0.04297898685398353,65405.83,1,31.0,5.4,1,0,1.7263353104565862,17,C,0
827,60,Masculino,Argentina,Graduação,703.0,Corrente,49735.79,-0.165695941950045,122089.63,1,11.0,8.4,1,0,-1.287223180504095,42,A,0
828,35,Masculino,Colombia,Graduação,562.0,Corrente,3500.03,-0.5415007654434907,52102.31,1,14.0,7.5,1,0,0.7815117256224239,68,B,0
829,36,Masculino,Argentina,Graduação,719.0,Poupança,23836.68,-0.3762042251963317,53445.54,2,25.0,7.2,0,0,-1.4051638599397827,84,B,0
830,38,Masculino,Brasil,Graduação,602.0,Corrente,2535.09,-0.5493438095803614,49556.62,1,23.0,1.0,1,0,-0.3157055522269598,12,B,1
831,25,Masculino,Brasil,Pós-Graduação,656.0,Poupança,187895.52,0.9572680354248723,142802.02,1,22.0,0.5,1,1,0.09330993806096685,90,B,0
832,30,Feminino,Brasil,Graduação,640.0,Corrente,9864.86,-0.48976734925836063,39287.83,1,24.0,6.0,0,1,-0.4866953488295139,45,C,0
833,29,Feminino,Brasil,Pós-Graduação,742.0,Poupança,163813.58,0.7615297321920553,48160.55,2,23.0,2.3,1,1,-0.18166956961689104,36,A,0
834,32,Feminino,Chile,Ensino Médio,532.0,Poupança,112988.75,0.34842489153983336,117955.34,2,28.0,2.8,1,0,-1.3869704479307934,80,A,1
835,41,Feminino,Brasil,Pós-Graduação,444.0,Premium,12323.85,-0.46978064842501976,,1,33.0,0.2,1,1,-0.9874504687235515,51,B,0
836,44,Feminino,Brasil,Pós-Graduação,630.0,Corrente,9326.9,-0.49413989472633896,96977.6,1,24.0,1.5,1,0,0.49826470719588245,7,C,1
837,60,Feminino,Argentina,Graduação,692.0,Poupança,55295.36,-0.12050768890630881,28374.1,3,36.0,0.2,0,0,0.029671824977444982,33,C,0
838,30,Masculino,Chile,Graduação,663.0,Poupança,13184.68,-0.4627838116431033,43339.71,1,24.0,10.6,1,0,-0.6905280258215071,48,B,0
839,53,Masculino,Brasil,Graduação,760.0,Poupança,41067.88,-0.23614882057920722,119450.87,3,28.0,1.4,0,1,1.3242777631296714,66,A,0
840,39,Masculino,Argentina,Pós-Graduação,689.0,Corrente,20345.33,-0.4045819607521837,32669.47,3,29.0,4.1,0,0,-1.2199308999902159,33,B,0
841,41,Masculino,Brasil,Pós-Graduação,599.0,Premium,4283.86,-0.5351297856045334,44766.73,2,29.0,0.2,1,0,-0.3615904658640628,78,A,0
842,50,Masculino,Brasil,Graduação,440.0,Corrente,2498.48,-0.5496413761086957,57182.95,1,30.0,5.5,1,0,-0.5056562781784717,84,B,0
843,28,Masculino,Brasil,Graduação,628.0,Corrente,47668.26,-0.18250085110947922,27078.82,3,22.0,2.0,1,0,0.6150376277610444,27,A,0
844,46,Masculino,Brasil,Ensino Médio,742.0,Corrente,18511.19,-0.4194898731334719,38242.93,2,27.0,11.4,1,0,0.048163691137194334,47,C,0
845,43,Masculino,Argentina,Graduação,614.0,Poupança,18700.25,-0.4179531911382009,52448.24,2,26.0,11.0,1,0,-0.10816524653459693,85,B,0
846,47,Masculino,Brasil,Doutorado,652.0,Poupança,83703.54,0.11039434602660957,50413.24,1,34.0,2.0,1,0,-1.844216703867239,66,A,1
847,45,Masculino,Argentina,Ensino Médio,687.0,Corrente,148468.89,0.6368079039575539,105684.26,1,29.0,11.6,1,0,0.8650344806320929,43,A,0
848,71,Feminino,Chile,Pós-Graduação,558.0,Corrente,26185.11,-0.3571161573969333,123608.47,1,29.0,27.8,1,0,-0.21782581483173696,80,A,0
849,34,Masculino,Brasil,Pós-Graduação,706.0,Poupança,24131.7,-0.3738062990234509,29329.5,2,23.0,8.7,1,0,0.11566101761041994,19,A,0
850,35,Feminino,Argentina,Doutorado,797.0,Corrente,66182.52,-0.03201671909971532,52405.2,2,31.0,9.3,1,0,-0.7485632200938773,68,C,0
851,34,Feminino,Brasil,Ensino Médio,634.0,Premium,7127.23,-0.5120188394239892,73463.87,1,24.0,1.4,1,1,-0.9058287628170728,10,A,1
852,35,Feminino,Brasil,Ensino Médio,548.0,Premium,47466.7,-0.18413913325782805,121760.16,2,29.0,4.3,0,0,1.499287758475687,22,C,0
853,34,Feminino,Argentina,Ensino Médio,644.0,Corrente,70422.15,0.0024430454597406783,75440.1,1,22.0,0.3,0,0,-1.7732385782624127,76,A,1
854,56,Feminino,Argentina,Pós-Graduação,449.0,Corrente,82147.87,0.09774984121552724,58369.46,2,26.0,0.5,1,0,-1.0541990277827717,66,C,0
855,59,Masculino,Brasil,Graduação,680.0,Premium,3554.24,-0.5410601458996228,73125.0,3,22.0,30.0,1,0,1.4804921526690804,2,C,0
856,35,Feminino,Colombia,Ensino Médio,690.0,Corrente,14564.96,-0.45156487889988606,,1,20.0,2.0,1,0,0.6407463809986538,98,A,0
857,32,Feminino,Brasil,Pós-Graduação,800.0,Corrente,12658.5,-0.4670606091268211,28095.69,1,24.0,6.9,1,1,-0.3254625317424196,18,C,0
858,47,Feminino,Colombia,,,Corrente,,-0.23718774310451948,,1,23.0,8.2,0,1,1.2465963142886531,80,B,0
859,35,Masculino,Brasil,Ensino Médio,686.0,Corrente,64659.71,-0.044394137428386805,117653.2,2,31.0,9.8,1,0,0.44686011639600887,19,A,0
860,49,Feminino,Brasil,Graduação,572.0,Poupança,218830.45,1.2087075253009358,43286.06,2,35.0,30.0,1,1,0.23266009197441945,89,B,0
861,44,Feminino,Brasil,Ensino Médio,617.0,Poupança,20051.14,-0.4069731406749002,52979.91,3,27.0,1.4,1,0,0.22556201710241766,30,C,0
862,23,Feminino,Brasil,Graduação,512.0,Premium,19988.51,-0.40748219808188124,42382.47,1,21.0,0.2,1,0,0.4652382172144937,6,C,0
863,60,Feminino,Brasil,Graduação,632.0,Corrente,,0.6028723149078566,,4,22.0,2.6,0,1,0.5056925012974529,27,B,0
864,63,Masculino,Argentina,Pós-Graduação,622.0,Corrente,51838.7,-0.1486034637173394,49630.17,1,15.0,0.7,1,0,2.195973052895957,15,A,0
865,34,Masculino,Brasil,Pós-Graduação,676.0,Premium,166239.0,0.7812435756542905,58751.69,2,25.0,0.1,1,0,-0.1948928116726721,31,B,0
866,37,Masculino,Brasil,Graduação,593.0,Poupança,51352.74,-0.1525533525485141,36044.3,1,31.0,2.2,1,1,-0.16404718814820396,44,C,0
867,45,Masculino,Brasil,Pós-Graduação,657.0,Poupança,9058.51,-0.49632137193310283,24519.35,3,35.0,7.7,1,1,-1.2368931875707139,86,A,0
868,46,Masculino,Brasil,Graduação,619.0,Corrente,7333.78,-0.5103399984945317,28901.13,2,35.0,4.2,1,1,-0.05189738682101813,76,B,0
869,49,Masculino,Argentina,Graduação,620.0,Poupança,5643.08,-0.5240820287992216,77537.16,2,27.0,1.9,1,1,1.862886899544819,10,B,0
870,66,Masculino,Argentina,Pós-Graduação,657.0,Corrente,80375.3,0.0833423705482391,160093.75,3,30.0,5.3,1,1,0.9844850024346564,21,A,0
871,39,Masculino,Colombia,Graduação,653.0,Poupança,151193.57,0.6589541363645938,112359.63,1,17.0,1.3,0,0,-0.5436677438753278,47,B,0
872,32,Masculino,Brasil,Graduação,718.0,Poupança,334113.01,2.145725584756919,21881.4,1,22.0,0.1,1,0,0.03004136452128492,55,A,0
873,25,Feminino,Brasil,Graduação,639.0,Poupança,99880.17,0.2418781927692343,81860.87,3,27.0,7.2,0,1,-1.2964383755849946,95,A,0
874,33,Feminino,Brasil,Graduação,618.0,Poupança,146591.68,0.6215499180888207,32928.79,1,20.0,4.9,1,1,-0.9691193442983064,36,B,0
875,41,Feminino,Colombia,Graduação,633.0,Poupança,18105.67,-0.42278594465956043,,1,18.0,7.2,1,0,0.14944115261371754,74,A,0
876,63,Masculino,Argentina,Pós-Graduação,585.0,Corrente,9066.13,-0.49625943647978665,37153.55,2,31.0,0.2,1,1,-0.49445460282045284,58,A,0
877,35,Feminino,Brasil,Ensino Médio,617.0,Corrente,100719.55,0.24870068368846934,74879.85,2,25.0,9.1,0,0,-1.0445997893784182,19,C,0
878,44,Masculino,Brasil,Pós-Graduação,832.0,Poupança,59947.05,-0.0826986956206739,87164.47,1,21.0,4.8,0,0,0.4898407647378922,87,C,0
879,41,Feminino,Argentina,Graduação,567.0,Corrente,41313.03,-0.23415623837704555,46220.62,1,27.0,4.1,0,0,-0.0822500866533239,64,C,0
880,56,Feminino,Argentina,,624.0,Corrente,,-0.10010215160192008,,1,29.0,4.9,0,0,-1.5675503716910393,10,B,0
881,72,Feminino,Chile,Graduação,615.0,Corrente,53520.64,-0.1349326347999264,64767.44,1,19.0,10.0,0,1,-2.075146966167788,49,B,0
882,35,Feminino,Brasil,Graduação,627.0,Corrente,169495.26,0.807710496811178,68926.55,3,27.0,4.4,1,0,-0.5700114985742541,54,B,1
883,36,Masculino,Colombia,Pós-Graduação,620.0,Premium,171782.2,0.8262987731375562,99283.57,4,31.0,4.3,1,1,-1.5882651434415278,61,B,0
884,54,Masculino,Brasil,Graduação,675.0,Corrente,69777.33,-0.002798059396869028,22683.13,2,24.0,23.4,1,1,-1.8689114064706538,59,A,0
885,50,Feminino,Colombia,Graduação,496.0,Poupança,100204.01,0.24451036825505126,49613.41,1,24.0,7.1,0,0,1.1289692014020853,91,A,0
886,64,Masculino,Chile,Graduação,743.0,Poupança,67297.28,-0.022955936168115375,25827.25,3,15.0,2.9,1,1,-0.09771088986529282,2,C,0
887,49,Masculino,Argentina,Ensino Médio,706.0,Corrente,,-0.4002277845918819,,2,24.0,6.1,0,0,-0.2654463782255031,75,A,0
888,37,Feminino,Argentina,Graduação,538.0,Premium,90028.14,0.16180077227907408,42800.06,1,21.0,2.5,0,1,-0.18840581615074903,8,B,0
889,49,Masculino,Brasil,Graduação,445.0,Corrente,6813.12,-0.5145719293506503,,3,30.0,1.3,1,0,-1.1378321507929698,19,A,0
890,55,Feminino,Brasil,,,Premium,,0.4755305032059074,,2,,4.5,0,0,0.41097616501416834,80,C,0
891,51,Feminino,Brasil,Graduação,628.0,Corrente,8660.89,-0.4995532321624462,20082.94,2,20.0,13.2,1,1,-0.1307003267325405,68,B,0
892,48,Masculino,Brasil,Doutorado,882.0,Corrente,51172.83,-0.15401566323173213,13951.43,2,25.0,13.2,1,1,-0.7574086559794119,14,A,0
893,54,Masculino,Brasil,Graduação,698.0,Corrente,13171.56,-0.46289045116377375,45310.4,1,24.0,2.1,1,1,-0.6076286845249997,22,C,0
894,56,Masculino,Brasil,Pós-Graduação,487.0,Corrente,70549.28,0.0034763596566030957,37850.49,1,21.0,3.8,1,1,-1.2274587132122954,17,A,0
